,data,CO max,H2S max,NO max,NO2 max,NOx max,PM1 max,PM10 max,PM2.5 max,SO2 max,CO,H2S,NO,NO2,NOx,PM1,PM10,PM2.5,SO2,data_lectura,Pressió atmosfèrica màxima,Pressió atmosfèrica mínima,Humitat relativa màxima,Velocitat del vent a 10 m (esc.),Direcció de vent 10 m (m. 1),Temperatura,Humitat relativa,Pressió atmosfèrica,Precipitació,Irradiància solar global,Temperatura màxima,Temperatura mínima,Humitat relativa mínima,Ratxa màxima del vent a 10 m,Direcció de la ratxa màxima del vent a 10 m,Precipitació màxima en 1 minut
2306,2016-05-16,,4.9,5.0,30.0,33.0,,19.0,11.0,2.0,,3.8083333333333336,1.9583333333333333,11.375,14.291666666666666,,9.583333333333334,6.833333333333333,1.0416666666666667,2016-05-16,1020.3,1020.0833333333336,62.0,2.629166666666667,208.29166666666663,17.44375,59.4375,1020.1875,0.0,353.0,17.864583333333336,17.062500000000004,56.333333333333336,5.279166666666667,200.20833333333331,0.0
2307,2016-05-17,,5.5,22.0,45.0,78.0,,20.0,13.0,5.0,,3.820833333333333,4.375,22.58333333333333,28.83333333333333,,12.208333333333334,8.75,2.083333333333333,2016-05-17,1018.6979166666666,1018.475,77.375,1.7979166666666668,129.89583333333334,16.072916666666668,75.0625,1018.5916666666668,0.0,323.6875,16.475000000000005,15.708333333333336,72.33333333333333,3.45,123.14583333333331,0.0
2308,2016-05-18,,4.5,22.0,60.0,94.0,10.0,23.0,16.0,10.0,,3.820833333333333,4.666666666666667,20.875,27.791666666666668,7.888888888888889,14.727272727272728,11.590909090909092,2.5,2016-05-18,1015.0166666666664,1014.6833333333332,82.04166666666667,1.8854166666666667,144.79166666666666,17.28125,80.20833333333333,1014.85,0.0,249.79166666666663,17.64375,16.947916666666668,78.20833333333333,3.887500000000001,132.72916666666666,0.0
2309,2016-05-19,,3.3,4.0,18.0,23.0,10.0,14.0,11.0,2.0,,1.775,1.7083333333333333,8.0,10.5,3.7916666666666665,7.541666666666667,4.833333333333333,1.375,2016-05-19,1016.1833333333336,1015.7750000000002,60.9375,3.76875,203.35416666666663,20.1125,58.708333333333336,1015.9833333333332,0.0,337.2708333333333,20.506249999999994,19.700000000000003,56.770833333333336,7.518749999999998,213.72916666666663,0.0
2310,2016-05-20,,3.4,14.0,37.0,55.0,7.0,12.0,8.0,8.0,,2.3208333333333333,3.875,12.875,18.666666666666668,3.458333333333333,6.291666666666667,4.416666666666667,1.5,2016-05-20,1020.65625,1020.4520833333336,76.85416666666667,1.8583333333333327,192.02083333333331,18.625,74.16666666666667,1020.5458333333332,0.01875,351.5833333333333,19.062500000000004,18.18125,71.52083333333333,3.7833333333333337,186.58333333333331,0.0041666666666666
2311,2016-05-21,,4.4,8.0,28.0,40.0,10.0,15.0,12.0,2.0,,2.5500000000000003,2.875,12.708333333333334,16.833333333333332,6.166666666666667,9.208333333333334,7.416666666666667,1.4583333333333333,2016-05-21,1018.3854166666669,1018.1520833333332,83.25,1.8104166666666663,160.70833333333334,18.29375,81.52083333333333,1018.2770833333332,0.0,315.4791666666667,18.645833333333336,17.964583333333334,79.79166666666667,3.5291666666666672,150.25,0.0
2312,2016-05-22,,4.0,9.0,25.0,36.0,5.0,12.0,7.0,3.0,,2.6541666666666672,2.5,9.416666666666666,12.916666666666666,3.4166666666666665,7.458333333333333,4.791666666666667,1.9583333333333333,2016-05-22,1014.7437499999996,1014.297916666667,68.97916666666667,2.270833333333334,199.08333333333331,19.17083333333333,66.875,1014.5145833333336,0.0,236.8125,19.62291666666667,18.785416666666663,64.60416666666667,4.8500000000000005,197.83333333333331,0.0
2313,2016-05-23,,4.0,8.0,23.0,31.0,5.0,36.0,6.0,2.0,,2.99,2.4,10.25,13.5,1.2916666666666667,8.166666666666666,2.458333333333333,1.125,2016-05-23,1020.1645833333332,1019.8291666666668,50.47916666666666,3.9625,217.39583333333331,17.502083333333335,48.35416666666666,1019.9958333333334,0.0,333.4375,17.927083333333332,17.08541666666667,46.22916666666666,8.029166666666667,218.85416666666663,0.0
2314,2016-05-24,,3.9,21.0,47.0,78.0,3.0,16.0,6.0,6.0,,2.8625000000000003,4.458333333333333,18.08333333333333,24.625,2.333333333333333,5.875,3.625,2.625,2016-05-24,1014.5625,1014.245833333333,76.66666666666667,1.8645833333333337,114.0625,17.197916666666664,75.04166666666667,1014.4020833333336,0.0,320.9375,17.577083333333327,16.879166666666666,73.39583333333333,3.4625000000000004,113.02083333333331,0.0
2315,2016-05-25,,4.8,10.0,39.0,54.0,6.0,17.0,7.0,6.0,,2.7916666666666665,3.5,20.5,25.5,3.375,7.583333333333333,4.875,3.625,2016-05-25,1011.3354166666668,1011.0520833333336,81.75,1.6833333333333336,124.75,18.25625,80.08333333333333,1011.1854166666668,0.0,230.29166666666663,18.54791666666667,17.977083333333336,78.25,3.0854166666666667,124.70833333333331,0.0
2316,2016-05-26,,3.4,32.0,63.0,99.0,8.0,15.0,11.0,7.0,,2.3416666666666672,5.0,22.166666666666668,29.625,4.666666666666667,8.25,6.208333333333333,4.333333333333333,2016-05-26,1012.4270833333336,1012.1375000000002,84.0,1.6604166666666669,119.35416666666669,17.952083333333334,82.29166666666667,1012.2729166666664,0.0,281.4583333333333,18.335416666666667,17.639583333333334,80.33333333333333,3.364583333333334,117.16666666666669,0.0
2317,2016-05-27,,4.9,76.0,53.0,160.0,11.0,15.0,13.0,5.0,,3.0791666666666675,7.666666666666667,20.45833333333333,31.70833333333333,5.541666666666667,9.583333333333334,7.083333333333333,3.583333333333333,2016-05-27,1013.4104166666664,1013.160416666667,79.85416666666667,1.6750000000000007,128.75,18.5,78.27083333333333,1013.28125,0.0,340.5,18.829166666666666,18.170833333333327,76.625,3.191666666666667,121.6875,0.0
2318,2016-05-28,,5.2,9.0,40.0,54.0,37.0,59.0,41.0,5.0,,3.420833333333333,3.4166666666666665,17.75,22.541666666666668,10.0,14.75,11.5,4.0,2016-05-28,1011.3416666666664,1010.9562499999998,79.4375,1.929166666666667,145.89583333333334,19.760416666666668,76.47916666666667,1011.1416666666668,0.0145833333333333,298.7708333333333,20.20416666666667,19.34166666666666,73.14583333333333,4.03125,169.27083333333334,0.00625
2319,2016-05-29,,5.0,3.0,36.0,40.0,3.0,9.0,4.0,4.0,,3.725,1.5416666666666667,8.166666666666666,10.125,1.2916666666666667,3.083333333333333,1.7083333333333333,3.2916666666666665,2016-05-29,1011.9645833333336,1011.6583333333334,57.47916666666666,3.485416666666667,236.5,20.968750000000007,55.020833333333336,1011.8041666666668,0.0,326.6666666666667,21.443750000000005,20.491666666666664,52.5625,7.185416666666668,233.58333333333331,0.0
2320,2016-05-30,,6.6,29.0,46.0,90.0,4.0,10.0,5.0,4.0,,3.9375,3.875,16.125,21.83333333333333,1.7083333333333333,4.041666666666667,2.333333333333333,3.4166666666666665,2016-05-30,1014.7374999999996,1014.4583333333336,63.583333333333336,2.5812500000000003,181.91666666666663,19.95625,60.60416666666666,1014.59375,0.0,323.5833333333333,20.55625000000001,19.37708333333333,57.47916666666666,5.45,195.66666666666663,0.0
2321,2016-05-31,,4.2,3.0,25.0,29.0,4.0,15.0,6.0,4.0,,3.1916666666666664,1.8333333333333333,10.375,12.75,2.130434782608696,5.260869565217392,2.9130434782608696,2.9166666666666665,2016-05-31,1016.9354166666662,1016.61875,58.520833333333336,3.925,204.3125,20.25208333333333,55.47916666666666,1016.779166666667,0.0,317.7916666666667,20.78333333333333,19.65,52.875,7.6875000000000036,218.02083333333331,0.0
2322,2016-06-01,,7.1,3.0,19.0,21.0,,,,4.0,,3.6166666666666663,1.5833333333333333,8.625,11.0,,,,3.125,2016-06-01,1016.7020833333336,1016.4020833333332,54.54166666666666,3.95625,223.35416666666663,19.9375,52.22916666666666,1016.55625,0.0,371.2916666666667,20.345833333333328,19.50833333333333,50.10416666666666,7.51875,228.0,0.0
2323,2016-06-02,,9.7,14.0,39.0,61.0,,,,5.0,,5.620833333333334,4.25,21.75,27.95833333333333,,,,4.0,2016-06-02,1014.3083333333334,1014.1062500000004,71.3125,1.958333333333333,144.25,18.922916666666666,68.89583333333333,1014.2020833333336,0.0,363.9583333333333,19.322916666666664,18.52083333333333,66.64583333333333,3.737500000000001,136.58333333333334,0.0
2324,2016-06-03,,5.7,11.0,59.0,73.0,,,,6.0,,4.0,4.125,24.125,30.166666666666668,,,,4.666666666666667,2016-06-03,1011.6833333333332,1011.4291666666668,80.0,1.945833333333333,107.0,19.42708333333333,78.14583333333333,1011.5625,0.0,312.5208333333333,19.808333333333334,19.09374999999999,76.125,3.554166666666667,112.39583333333331,0.0
2325,2016-06-04,,5.8,10.0,48.0,62.0,,,,8.0,,3.558333333333333,3.1666666666666665,22.625,27.25,,,,5.083333333333333,2016-06-04,1012.2708333333331,1011.975,76.04166666666667,1.3999999999999997,143.64583333333334,19.51875,73.625,1012.11875,0.0166666666666666,165.375,19.868749999999995,19.125,71.375,3.1229166666666672,131.3125,0.0083333333333333
2326,2016-06-05,,3.9,7.0,28.0,38.0,,,,6.0,,2.6791666666666667,2.333333333333333,13.375,16.541666666666668,,,,4.625,2016-06-05,1016.1749999999996,1015.9395833333334,74.52083333333333,1.614583333333333,164.75,20.63541666666666,72.04166666666667,1016.05625,0.0,352.2083333333333,21.070833333333336,20.237499999999997,69.4375,3.1750000000000007,167.58333333333334,0.0
