,PM2.5,PM10,NO2,Pressió atmosfèrica,Temperatura,Velocitat del vent a 10 m (esc.),Alert
794,4.083333333333333,5.375,12.416666666666666,1013.2791666666668,17.533333333333335,2.904166666666669,0
795,2.375,4.583333333333333,4.875,1012.9145833333336,18.04375,4.383333333333334,0
796,2.2916666666666665,4.833333333333333,6.826086956521739,1012.9312499999996,19.091666666666665,5.358333333333332,0
797,5.541666666666667,7.916666666666667,20.916666666666668,1013.775,16.69791666666666,2.1437499999999994,0
798,6.083333333333333,8.833333333333334,22.0,1012.775,17.960416666666667,3.3208333333333315,0
799,6.25,8.041666666666666,19.916666666666668,1014.0395833333332,17.34166666666667,2.4958333333333336,0
800,2.583333333333333,11.833333333333334,4.086956521739131,1012.8375,19.54375,6.041666666666668,0
801,2.375,6.583333333333333,3.458333333333333,1012.9562499999998,19.312500000000004,5.437499999999999,0
802,6.333333333333333,9.666666666666666,10.75,1014.56875,15.766666666666667,2.6854166666666663,0
803,7.666666666666667,10.583333333333334,17.041666666666668,1016.35,15.672916666666667,1.6937500000000003,0
804,9.166666666666666,12.208333333333334,17.652173913043477,1017.71875,17.337499999999988,1.925,0
805,9.727272727272728,12.5,27.545454545454547,1018.2145833333332,17.42083333333333,1.7020833333333334,0
806,8.291666666666666,11.25,27.545454545454547,1019.8104166666668,18.695833333333333,1.635416666666667,0
807,9.5,13.541666666666666,16.09090909090909,1019.6020833333332,18.68125,1.8687500000000004,0
808,10.708333333333334,13.375,17.166666666666668,1017.7479166666668,19.166666666666664,1.8854166666666667,0
809,7.375,10.208333333333334,6.583333333333333,1016.2937500000002,19.449999999999992,2.1229166666666672,0
810,7.916666666666667,14.291666666666666,17.458333333333332,1017.5145833333336,17.162499999999994,1.7312500000000004,0
811,5.913043478260869,9.478260869565217,9.476190476190476,1020.2249999999996,16.80833333333333,2.8729166666666663,0
812,4.75,9.416666666666666,8.541666666666666,1025.6125,16.90208333333333,2.6229166666666663,0
813,6.875,10.583333333333334,10.916666666666666,1022.6541666666664,17.160416666666666,2.4250000000000003,0
814,7.666666666666667,12.125,13.666666666666666,1018.0583333333332,17.577083333333338,2.25,0
815,7.208333333333333,10.875,10.666666666666666,1015.0104166666664,18.39583333333333,2.1583333333333337,0
816,9.083333333333334,13.041666666666666,10.958333333333334,1012.0583333333332,16.433333333333334,1.8604166666666664,1
817,11.416666666666666,15.083333333333334,14.083333333333334,1008.15,17.497916666666665,2.31875,0
818,11.041666666666666,15.958333333333334,11.791666666666666,1010.28125,18.974999999999994,3.5416666666666665,1
819,19.666666666666668,26.33333333333333,7.833333333333333,1007.61875,19.26666666666667,2.972916666666668,0
820,9.5,15.166666666666666,21.58333333333333,1010.995833333333,18.03541666666668,2.4249999999999994,0
821,3.458333333333333,8.166666666666666,19.0,1012.6041666666666,17.881249999999994,2.0833333333333326,0
822,4.25,6.75,9.958333333333334,1016.822916666667,15.935416666666669,2.7270833333333333,0
823,5.708333333333333,8.416666666666666,10.75,1016.175,17.68125,2.022916666666666,0
824,4.958333333333333,6.708333333333333,10.333333333333334,1016.6645833333332,18.375,2.8395833333333336,0
825,4.708333333333333,7.041666666666667,21.625,1017.6229166666668,17.104166666666668,2.322916666666667,0
826,8.0,9.583333333333334,23.75,1013.00625,17.262500000000006,1.933333333333333,0
827,2.9166666666666665,4.541666666666667,12.833333333333334,1015.4145833333332,17.547916666666666,2.3875,0
828,4.5,5.75,18.916666666666668,1016.7791666666668,17.39166666666667,1.6645833333333335,0
829,4.25,6.0,12.166666666666666,1017.1791666666662,18.314583333333328,2.414583333333334,0
830,5.25,7.166666666666667,9.875,1017.71875,19.38958333333333,1.908333333333333,0
831,7.541666666666667,9.625,10.041666666666666,1017.5624999999995,20.185416666666672,2.370833333333333,0
832,11.916666666666666,14.583333333333334,21.375,1015.5729166666669,18.91666666666667,1.866666666666667,0
833,13.416666666666666,16.708333333333332,16.636363636363637,1012.3729166666668,19.44375,2.116666666666667,0
834,7.375,11.541666666666666,14.875,1014.2229166666666,19.1,1.6416666666666666,0
835,12.041666666666666,16.041666666666668,19.181818181818183,1014.5708333333336,19.24166666666667,1.9854166666666664,1
836,16.875,21.5,15.5,1014.6312499999998,20.585416666666664,2.3125,0
837,17.0,23.20833333333333,13.625,1016.7708333333338,21.433333333333334,1.7520833333333334,0
838,12.458333333333334,21.5,22.45833333333333,1015.9937499999996,22.07083333333333,1.6770833333333333,0
839,12.125,22.125,31.625,1016.5333333333332,21.3,1.6437499999999996,1
840,10.375,17.916666666666668,26.041666666666668,1019.7770833333332,22.602083333333336,1.5958333333333334,1
841,13.625,23.75,33.958333333333336,1019.49375,23.816666666666663,1.6500000000000004,0
842,10.083333333333334,19.58333333333333,26.041666666666668,1015.9729166666666,25.11666666666667,1.7666666666666666,0
843,9.125,22.5,11.0,1011.2749999999996,26.672916666666666,3.845833333333333,0
