,data,CO max,H2S max,NO max,NO2 max,NOx max,PM1 max,PM10 max,PM2.5 max,SO2 max,CO,H2S,NO,NO2,NOx,PM1,PM10,PM2.5,SO2
1210,2013-05-16,,1.8,3.0,43.0,47.0,3.0,7.0,4.0,1.0,,1.4041666666666666,1.6666666666666667,9.25,11.25,1.875,4.625,2.8333333333333335,1.0
1211,2013-05-17,,3.6,23.0,46.0,80.0,7.0,17.0,11.0,5.0,,2.183333333333333,3.875,18.416666666666668,23.791666666666668,3.0,8.041666666666666,4.625,1.5
1212,2013-05-18,,2.5,2.0,23.0,25.0,9.0,11.0,10.0,1.0,,1.7791666666666666,1.4583333333333333,10.958333333333334,12.833333333333334,2.7916666666666665,4.541666666666667,3.5,1.0
1213,2013-05-19,,2.2,3.0,30.0,33.0,3.0,9.0,5.0,2.0,,1.691666666666667,1.391304347826087,10.391304347826088,11.869565217391305,1.5,3.25,2.0,1.0416666666666667
1214,2013-05-20,,2.2,12.0,51.0,70.0,7.0,12.0,8.0,1.0,,1.7333333333333334,2.3333333333333335,20.041666666666668,23.125,3.5833333333333335,6.458333333333333,4.666666666666667,1.0
1215,2013-05-21,,4.6,29.0,59.0,104.0,12.0,20.0,14.0,5.0,,2.0333333333333337,5.291666666666667,26.333333333333332,33.958333333333336,7.0,11.208333333333334,8.5,1.7083333333333333
1216,2013-05-22,,1.8,2.0,18.0,20.0,7.0,17.0,8.0,1.0,,1.4416666666666667,1.2916666666666667,6.083333333333333,7.416666666666667,2.4166666666666665,10.083333333333334,3.5833333333333335,1.0
1217,2013-05-23,,2.1,2.0,8.0,9.0,4.0,23.0,5.0,1.0,,1.658333333333333,1.173913043478261,3.217391304347826,4.521739130434782,2.5,10.083333333333334,3.8333333333333335,1.0
1218,2013-05-24,,1.5,2.0,11.0,13.0,4.0,18.0,5.0,1.0,,1.175,1.2083333333333333,3.25,4.708333333333333,2.1666666666666665,9.833333333333334,3.5833333333333335,1.0
1219,2013-05-25,,3.3,2.0,13.0,14.0,5.0,18.0,7.0,1.0,,1.479166666666667,1.0416666666666667,3.2083333333333335,4.416666666666667,2.3333333333333335,9.666666666666666,3.7916666666666665,1.0
1220,2013-05-26,,3.2,3.0,20.0,22.0,6.0,15.0,9.0,1.0,,2.079166666666667,1.375,9.5,11.166666666666666,4.208333333333333,11.125,6.666666666666667,1.0
1221,2013-05-27,,2.1,4.0,33.0,38.0,8.0,16.0,11.0,1.0,,1.8624999999999998,1.826086956521739,12.26086956521739,14.391304347826088,3.9583333333333335,10.375,6.75,1.0
1222,2013-05-28,,3.3,28.0,54.0,96.0,12.0,25.0,15.0,1.0,,2.0,3.4583333333333335,15.75,20.583333333333332,5.666666666666667,12.458333333333334,7.583333333333333,1.0
1223,2013-05-29,,1.9,3.0,21.0,24.0,4.0,24.0,6.0,1.0,,1.4166666666666663,1.1666666666666667,4.916666666666667,6.125,1.3333333333333333,9.625,2.6666666666666665,1.0
1224,2013-05-30,,2.5,3.0,11.0,15.0,4.0,28.0,5.0,1.0,,2.004166666666667,1.1666666666666667,3.7916666666666665,5.25,1.2916666666666667,10.916666666666666,2.375,1.0
1225,2013-05-31,,2.2,2.0,8.0,10.0,6.0,56.0,12.0,1.0,,1.6083333333333336,1.3043478260869565,3.6956521739130435,5.043478260869565,3.375,21.041666666666668,5.708333333333333,1.0
1226,2013-06-01,,1.9,2.0,3.0,6.0,5.0,20.0,6.0,1.0,,1.3916666666666666,1.0833333333333333,2.125,3.4166666666666665,3.0833333333333335,11.291666666666666,4.25,1.0
1227,2013-06-02,,2.2,3.0,51.0,53.0,5.0,15.0,7.0,1.0,,1.8625,1.2916666666666667,8.0,9.5,2.625,7.625,3.75,1.0
1228,2013-06-03,,3.2,5.0,29.0,30.0,6.0,15.0,8.0,1.0,,2.2791666666666663,1.625,10.583333333333334,12.291666666666666,4.25,9.75,5.666666666666667,1.0
1229,2013-06-04,,4.6,15.0,42.0,64.0,14.0,26.0,16.0,1.0,,2.5875,2.782608695652174,17.0,20.695652173913043,8.166666666666666,14.333333333333334,9.875,1.0
1230,2013-06-05,,2.2,12.0,49.0,67.0,12.0,26.0,14.0,1.0,,1.6208333333333333,2.1666666666666665,17.791666666666668,20.666666666666668,6.791666666666667,13.583333333333334,8.291666666666666,1.0
1231,2013-06-06,,4.7,11.0,57.0,73.0,9.0,35.0,12.0,4.0,,2.995833333333333,2.5,20.416666666666668,23.708333333333332,7.458333333333333,17.916666666666668,9.833333333333334,1.3333333333333333
1232,2013-06-07,,3.1,12.0,47.0,65.0,16.0,28.0,18.0,1.0,,2.1869565217391305,2.6363636363636362,17.59090909090909,21.227272727272727,10.125,17.791666666666668,12.416666666666666,1.0
1233,2013-06-08,,3.0,5.0,26.0,33.0,14.0,20.0,17.0,1.0,,1.9708333333333334,1.4782608695652173,9.130434782608695,10.91304347826087,5.833333333333333,8.958333333333334,7.208333333333333,1.0
1234,2013-06-09,,3.3,3.0,28.0,31.0,9.0,12.0,10.0,1.0,,2.475,1.5,11.166666666666666,12.875,3.8333333333333335,5.916666666666667,4.541666666666667,1.0
1235,2013-06-10,,5.5,7.0,42.0,53.0,8.0,20.0,10.0,1.0,,2.7750000000000004,2.6666666666666665,15.208333333333334,18.791666666666668,4.791666666666667,9.875,5.875,1.0
1236,2013-06-11,,7.1,15.0,43.0,58.0,15.0,23.0,17.0,2.0,,2.8874999999999993,2.7916666666666665,18.833333333333332,22.416666666666668,9.166666666666666,17.083333333333332,11.583333333333334,1.0833333333333333
1237,2013-06-12,,5.8,14.0,46.0,65.0,15.0,37.0,19.0,1.0,,3.0416666666666665,3.0,17.82608695652174,22.043478260869566,10.041666666666666,19.208333333333332,12.833333333333334,1.0
1238,2013-06-13,,5.2,14.0,52.0,73.0,26.0,34.0,29.0,1.0,,3.0958333333333328,3.4166666666666665,19.875,24.333333333333332,10.541666666666666,18.5,12.708333333333334,1.0
1239,2013-06-14,,5.4,12.0,43.0,61.0,11.0,19.0,13.0,24.0,,2.891666666666667,2.5833333333333335,12.833333333333334,16.083333333333332,5.166666666666667,10.708333333333334,7.041666666666667,3.875
1240,2013-06-15,,6.1,5.0,30.0,37.0,12.0,17.0,14.0,26.0,,3.5124999999999993,1.7083333333333333,12.5,14.5,5.833333333333333,9.75,7.291666666666667,3.7916666666666665
1241,2013-06-16,,7.3,4.0,36.0,40.0,8.0,17.0,9.0,4.0,,4.345833333333333,1.7391304347826086,16.695652173913043,19.0,4.541666666666667,10.125,5.666666666666667,1.2083333333333333
1242,2013-06-17,,5.2,7.0,48.0,58.0,11.0,38.0,20.0,26.0,,3.079166666666666,1.9166666666666667,19.708333333333332,22.166666666666668,7.75,24.791666666666668,13.333333333333334,4.125
1243,2013-06-18,,5.6,5.0,33.0,40.0,15.0,40.0,25.0,1.0,,3.395833333333334,1.7083333333333333,16.208333333333332,18.166666666666668,12.291666666666666,30.875,21.083333333333332,1.0
1244,2013-06-19,,6.2,10.0,41.0,57.0,8.0,19.0,12.0,2.0,,2.7374999999999994,2.1666666666666665,12.541666666666666,15.333333333333334,2.25,7.5,3.4583333333333335,1.0833333333333333
1245,2013-06-20,,3.5,11.0,39.0,57.0,4.0,19.0,5.0,1.0,,1.9333333333333333,2.5652173913043477,15.347826086956522,18.695652173913043,1.6666666666666667,6.416666666666667,2.3333333333333335,1.0
1246,2013-06-21,,3.3,13.0,39.0,59.0,9.0,19.0,11.0,1.0,,2.558333333333333,2.375,17.25,20.541666666666668,4.5,11.166666666666666,6.083333333333333,1.0
1247,2013-06-22,,4.7,3.0,36.0,40.0,10.0,16.0,12.0,1.0,,2.9375,1.375,9.291666666666666,11.0,4.291666666666667,9.666666666666666,5.583333333333333,1.0
1248,2013-06-23,,3.7,4.0,21.0,26.0,14.0,27.0,16.0,1.0,,2.912500000000001,1.625,10.291666666666666,12.25,6.791666666666667,16.25,8.833333333333334,1.0
1249,2013-06-24,,4.0,2.0,7.0,8.0,6.0,25.0,10.0,1.0,,2.866666666666666,1.1304347826086956,3.217391304347826,4.391304347826087,3.869565217391304,13.391304347826088,6.260869565217392,1.0
1250,2013-06-25,,4.2,12.0,46.0,63.0,9.0,25.0,14.0,1.0,,2.7708333333333335,2.125,12.791666666666666,15.375,5.583333333333333,15.166666666666666,8.666666666666666,1.0
1251,2013-06-26,,3.7,2.0,17.0,18.0,9.0,25.0,12.0,1.0,,2.75,1.2916666666666667,7.416666666666667,8.833333333333334,7.083333333333333,17.0,9.875,1.0
1252,2013-06-27,,4.0,6.0,33.0,39.0,14.0,29.0,18.0,1.0,,2.6130434782608702,1.565217391304348,11.0,12.91304347826087,8.869565217391305,20.08695652173913,12.130434782608695,1.0
1253,2013-06-28,,2.9,2.0,15.0,17.0,11.0,40.0,12.0,1.0,,2.020833333333333,1.2173913043478262,9.826086956521738,11.173913043478262,7.5,20.25,9.916666666666666,1.0
1254,2013-06-29,,4.8,5.0,25.0,33.0,20.0,32.0,22.0,1.0,,3.1,1.5416666666666667,10.041666666666666,11.75,7.958333333333333,17.333333333333332,10.416666666666666,1.0
1255,2013-06-30,,5.4,2.0,19.0,21.0,14.0,26.0,16.0,1.0,,3.275,1.3333333333333333,9.166666666666666,10.75,9.458333333333334,17.791666666666668,11.875,1.0
1256,2013-07-01,,6.7,9.0,39.0,53.0,19.0,28.0,21.0,14.0,,3.350000000000001,2.1363636363636362,15.454545454545455,18.318181818181817,8.333333333333334,16.166666666666668,10.083333333333334,1.9523809523809523
1257,2013-07-02,,3.3,3.0,33.0,35.0,10.0,22.0,13.0,22.0,,1.8000000000000005,1.6521739130434783,10.304347826086957,12.217391304347826,6.954545454545454,15.363636363636363,9.590909090909092,3.9166666666666665
1258,2013-07-03,,1.5,11.0,29.0,44.0,20.0,44.0,26.0,1.0,,1.1541666666666668,2.7083333333333335,11.0,14.791666666666666,13.2,23.6,16.3,1.0
1259,2013-07-04,,1.3,8.0,21.0,28.0,,,,14.0,,1.0750000000000004,2.0,6.666666666666667,8.958333333333334,,,,2.0833333333333335
1260,2013-07-05,,1.5,9.0,24.0,33.0,47.0,55.0,52.0,5.0,,1.0541666666666665,2.2916666666666665,9.166666666666666,12.125,25.846153846153847,36.0,30.307692307692307,1.2916666666666667
1261,2013-07-06,,1.2,5.0,27.0,32.0,23.0,38.0,26.0,1.0,,1.0083333333333333,1.9565217391304348,12.956521739130435,15.26086956521739,10.375,22.458333333333332,13.666666666666666,1.0
1262,2013-07-07,,1.0,3.0,23.0,27.0,49.0,54.0,51.0,1.0,,1.0,1.25,11.708333333333334,13.166666666666666,15.541666666666666,26.25,18.375,1.0
1263,2013-07-08,,5.2,10.0,51.0,65.0,15.0,58.0,17.0,2.0,,1.6066666666666665,2.6,27.333333333333332,31.133333333333333,10.666666666666666,30.266666666666666,13.333333333333334,1.0666666666666667
1264,2013-07-09,,5.4,3.0,26.0,31.0,22.0,33.0,24.0,1.0,,1.9307692307692308,1.6666666666666667,12.25,14.25,11.23076923076923,21.076923076923077,13.0,1.0
1265,2013-07-10,,1.0,6.0,43.0,51.0,62.0,72.0,69.0,25.0,,1.0,1.826086956521739,12.695652173913043,15.0,25.416666666666668,34.0,28.041666666666668,4.791666666666667
1266,2013-07-11,,1.0,14.0,54.0,75.0,21.0,51.0,26.0,1.0,,1.0,3.6666666666666665,23.166666666666668,28.416666666666668,13.666666666666666,27.208333333333332,16.166666666666668,1.0
1267,2013-07-12,,1.8,9.0,30.0,43.0,48.0,54.0,52.0,23.0,,1.0666666666666667,2.2916666666666665,14.5,17.458333333333332,20.833333333333332,29.333333333333332,22.916666666666668,4.875
1268,2013-07-13,,1.0,4.0,28.0,33.0,33.0,39.0,36.0,1.0,,1.0,1.7916666666666667,12.583333333333334,14.583333333333334,15.75,24.958333333333332,17.791666666666668,1.0
1269,2013-07-14,,1.0,5.0,40.0,47.0,14.0,33.0,17.0,20.0,,1.0,1.608695652173913,11.391304347826088,13.391304347826088,8.666666666666666,20.708333333333332,11.041666666666666,3.75
1270,2013-07-15,,1.0,9.0,62.0,76.0,14.0,36.0,18.0,1.0,,1.0,2.1666666666666665,16.416666666666668,19.041666666666668,8.791666666666666,18.375,10.791666666666666,1.0
1271,2013-07-16,,,7.0,32.0,43.0,36.0,52.0,40.0,1.0,,,2.0416666666666665,13.5,16.166666666666668,12.375,29.458333333333332,16.333333333333332,1.0
1272,2013-07-17,,3.0,6.0,41.0,47.0,16.0,55.0,23.0,17.0,,1.2666666666666666,2.260869565217391,15.91304347826087,18.782608695652176,9.0,26.791666666666668,13.5,4.333333333333333
1273,2013-07-18,,1.3,6.0,38.0,48.0,13.0,22.0,16.0,13.0,,1.0250000000000001,2.608695652173913,13.91304347826087,17.26086956521739,8.166666666666666,16.333333333333332,11.458333333333334,2.5416666666666665
1274,2013-07-19,,1.4,6.0,36.0,43.0,15.0,28.0,18.0,1.0,,1.0291666666666668,2.1666666666666665,12.75,15.208333333333334,10.333333333333334,19.458333333333332,13.25,1.0
1275,2013-07-20,,1.0,3.0,35.0,40.0,25.0,38.0,28.0,1.0,,1.0,1.5833333333333333,10.916666666666666,12.708333333333334,14.708333333333334,23.666666666666668,17.083333333333332,1.0
1276,2013-07-21,,1.0,2.0,22.0,24.0,44.0,52.0,49.0,1.0,,1.0,1.25,10.583333333333334,12.166666666666666,18.375,26.541666666666668,20.916666666666668,1.0
1277,2013-07-22,,1.0,8.0,48.0,58.0,17.0,47.0,21.0,5.0,,1.0,2.217391304347826,16.434782608695652,19.347826086956523,11.782608695652174,21.391304347826086,13.956521739130435,1.2916666666666667
1278,2013-07-23,,1.0,8.0,47.0,59.0,39.0,52.0,44.0,1.0,,1.0,1.9583333333333333,14.166666666666666,16.791666666666668,16.583333333333332,25.958333333333332,19.041666666666668,1.0
1279,2013-07-24,,1.0,5.0,38.0,46.0,28.0,39.0,30.0,7.0,,1.0,1.75,11.875,14.25,15.25,24.375,17.625,1.2916666666666667
1280,2013-07-25,,1.0,10.0,38.0,53.0,26.0,42.0,30.0,1.0,,1.0,2.4166666666666665,12.166666666666666,15.291666666666666,14.166666666666666,23.666666666666668,16.875,1.0
1281,2013-07-26,,1.0,6.0,27.0,36.0,26.0,36.0,28.0,3.0,,1.0,2.0,10.869565217391305,13.304347826086957,11.416666666666666,20.916666666666668,14.083333333333334,1.0833333333333333
1282,2013-07-27,,1.0,2.0,27.0,29.0,32.0,56.0,41.0,1.0,,1.0,1.2916666666666667,8.541666666666666,9.958333333333334,16.25,34.916666666666664,22.666666666666668,1.0
1283,2013-07-28,,1.0,3.0,23.0,24.0,20.0,36.0,25.0,2.0,,1.0,1.375,9.208333333333334,10.75,9.125,25.416666666666668,12.541666666666666,1.0416666666666667
1284,2013-07-29,,1.0,2.0,16.0,19.0,6.0,28.0,10.0,4.0,,1.0,1.625,8.791666666666666,10.916666666666666,2.5833333333333335,10.333333333333334,4.0,1.1666666666666667
1285,2013-07-30,,1.0,11.0,39.0,56.0,14.0,26.0,17.0,2.0,,1.0,2.4782608695652173,11.521739130434783,14.956521739130435,4.541666666666667,14.5,6.833333333333333,1.0416666666666667
1286,2013-07-31,,1.0,13.0,37.0,56.0,24.0,53.0,31.0,1.0,,1.0,2.7083333333333335,13.541666666666666,17.041666666666668,7.75,18.833333333333332,10.833333333333334,1.0
1287,2013-08-01,,1.0,5.0,43.0,50.0,23.0,44.0,29.0,1.0,,1.0,1.9166666666666667,13.708333333333334,16.208333333333332,9.166666666666666,18.75,11.583333333333334,1.0
1288,2013-08-02,,1.0,10.0,30.0,41.0,15.0,27.0,18.0,1.0,,1.0,2.125,10.833333333333334,13.541666666666666,7.291666666666667,14.291666666666666,9.375,1.0
1289,2013-08-03,,1.0,3.0,24.0,28.0,23.0,35.0,27.0,1.0,,1.0,1.391304347826087,10.130434782608695,11.782608695652174,9.041666666666666,19.125,12.458333333333334,1.0
1290,2013-08-04,,1.0,5.0,29.0,36.0,20.0,55.0,22.0,1.0,,1.0,1.75,11.583333333333334,13.625,9.166666666666666,18.0,11.583333333333334,1.0
1291,2013-08-05,,1.0,9.0,34.0,47.0,21.0,34.0,24.0,1.0,,1.0,2.0833333333333335,10.666666666666666,13.25,11.08695652173913,19.73913043478261,13.304347826086957,1.0
1292,2013-08-06,,1.0,10.0,38.0,53.0,30.0,45.0,33.0,1.0,,1.0,2.3333333333333335,11.875,14.958333333333334,12.416666666666666,23.541666666666668,15.291666666666666,1.0
1293,2013-08-07,,,10.0,49.0,56.0,20.0,43.0,25.0,1.0,,,2.8260869565217392,21.869565217391305,25.565217391304348,10.5,25.916666666666668,13.458333333333334,1.0
1294,2013-08-08,,1.1,63.0,27.0,114.0,7.0,19.0,8.0,1.0,,1.0307692307692307,5.733333333333333,13.466666666666667,20.9375,2.347826086956522,8.565217391304348,3.3333333333333335,1.0
1295,2013-08-09,,2.2,4.0,41.0,42.0,6.0,22.0,8.0,1.0,,1.2708333333333333,1.5,18.0625,19.8125,2.625,11.875,4.166666666666667,1.0
1296,2013-08-10,,1.8,5.0,31.0,39.0,6.0,18.0,8.0,1.0,,1.258333333333334,2.1739130434782608,17.869565217391305,20.565217391304348,3.5833333333333335,11.916666666666666,5.208333333333333,1.0
1297,2013-08-11,,2.6,3.0,31.0,34.0,6.0,19.0,9.0,1.0,,1.4541666666666673,1.5,14.25,15.958333333333334,4.458333333333333,12.375,6.625,1.0
1298,2013-08-12,,2.0,7.0,39.0,50.0,6.0,20.0,9.0,1.0,,1.1041666666666667,2.25,16.291666666666668,19.5,4.791666666666667,12.041666666666666,6.75,1.0
1299,2013-08-13,,3.7,5.0,49.0,55.0,7.0,23.0,10.0,1.0,,1.2458333333333333,2.125,19.833333333333332,22.5,4.458333333333333,14.25,6.291666666666667,1.0
1300,2013-08-14,,1.2,6.0,41.0,50.0,6.0,23.0,8.0,1.0,,1.0125,1.434782608695652,13.434782608695652,15.304347826086957,4.25,14.416666666666666,6.333333333333333,1.0
1301,2013-08-15,,2.0,2.0,16.0,18.0,7.0,21.0,10.0,1.0,,1.0833333333333333,1.0416666666666667,7.875,9.083333333333334,4.416666666666667,13.583333333333334,7.375,1.0
1302,2013-08-16,,1.4,5.0,29.0,32.0,7.0,23.0,10.0,1.0,,1.0208333333333333,1.7083333333333333,13.958333333333334,15.75,5.375,13.625,7.875,1.0
1303,2013-08-17,,1.2,3.0,29.0,34.0,8.0,22.0,14.0,1.0,,1.0250000000000001,1.3333333333333333,12.875,14.416666666666666,6.958333333333333,14.125,9.125,1.0
1304,2013-08-18,,1.1,2.0,26.0,28.0,11.0,19.0,13.0,1.0,,1.0083333333333333,1.2608695652173914,11.434782608695652,12.869565217391305,8.25,15.666666666666666,10.75,1.0
1305,2013-08-19,,1.0,4.0,44.0,46.0,13.0,20.0,16.0,1.0,,1.0,1.4166666666666667,12.958333333333334,14.625,9.583333333333334,15.208333333333334,11.458333333333334,1.0
1306,2013-08-20,,1.2,3.0,26.0,30.0,6.0,20.0,10.0,1.0,,1.0083333333333333,1.5,10.416666666666666,12.208333333333334,3.6666666666666665,12.125,6.208333333333333,1.0
1307,2013-08-21,,1.0,10.0,41.0,56.0,10.0,29.0,15.0,1.0,,1.0,1.875,13.416666666666666,15.666666666666666,7.0,19.625,11.375,1.0
1308,2013-08-22,,1.1,4.0,34.0,38.0,8.0,20.0,10.0,1.0,,1.0041666666666667,1.5217391304347827,12.869565217391305,14.695652173913043,6.041666666666667,13.416666666666666,8.291666666666666,1.0
1309,2013-08-23,,1.0,3.0,31.0,35.0,8.0,22.0,11.0,1.0,,1.0,1.4166666666666667,13.041666666666666,14.708333333333334,5.583333333333333,12.375,7.666666666666667,1.0
1310,2013-08-24,,1.0,6.0,43.0,53.0,10.0,22.0,13.0,1.0,,1.0,1.5833333333333333,12.75,14.666666666666666,7.875,14.833333333333334,9.5,1.0
1311,2013-08-25,,1.4,2.0,16.0,18.0,5.0,29.0,7.0,1.0,,1.05,1.0833333333333333,4.625,5.833333333333333,2.7916666666666665,16.125,5.0,1.0
1312,2013-08-26,,1.6,5.0,37.0,44.0,6.0,36.0,10.0,1.0,,1.1090909090909091,1.8095238095238095,14.142857142857142,16.333333333333332,4.833333333333333,14.416666666666666,7.75,1.0
1313,2013-08-27,,2.0,13.0,25.0,41.0,10.0,18.0,12.0,1.0,,1.179166666666667,2.782608695652174,12.130434782608695,15.782608695652174,5.416666666666667,11.041666666666666,7.041666666666667,1.0
1314,2013-08-28,,1.7,16.0,59.0,76.0,17.0,40.0,19.0,1.0,,1.1041666666666667,4.375,26.208333333333332,32.5,7.208333333333333,15.208333333333334,9.291666666666666,1.0
1315,2013-08-29,,1.0,9.0,49.0,60.0,17.0,25.0,19.0,1.0,,1.0,2.7916666666666665,21.791666666666668,25.5,8.291666666666666,12.333333333333334,9.583333333333334,1.0
1316,2013-08-30,,1.9,14.0,72.0,85.0,16.0,24.0,18.0,5.0,,1.0416666666666667,3.739130434782609,22.782608695652176,28.17391304347826,9.291666666666666,15.208333333333334,10.75,1.1666666666666667
1317,2013-08-31,,1.0,4.0,33.0,39.0,24.0,35.0,26.0,1.0,,1.0,1.5416666666666667,15.625,17.541666666666668,16.916666666666668,26.208333333333332,18.791666666666668,1.0
1318,2013-09-01,,1.5,3.0,30.0,33.0,21.0,30.0,23.0,1.0,,1.0333333333333334,1.7083333333333333,13.75,15.625,13.125,21.75,14.75,1.0
1319,2013-09-02,,2.2,16.0,67.0,81.0,18.0,31.0,20.0,1.0,,1.1375,3.2083333333333335,20.958333333333332,25.333333333333332,10.625,19.0,12.416666666666666,1.0
1320,2013-09-03,,1.1,25.0,79.0,105.0,16.0,39.0,17.0,1.0,,1.0166666666666666,4.173913043478261,25.130434782608695,31.17391304347826,8.625,18.416666666666668,10.75,1.0
1321,2013-09-04,,1.7,11.0,41.0,57.0,12.0,25.0,16.0,1.0,,1.0708333333333333,2.375,17.708333333333332,20.75,8.041666666666666,16.375,10.333333333333334,1.0
1322,2013-09-05,,1.6,14.0,43.0,64.0,12.0,41.0,14.0,1.0,,1.0416666666666667,3.0833333333333335,20.083333333333332,24.041666666666668,8.083333333333334,15.0,9.625,1.0
1323,2013-09-06,,1.9,16.0,42.0,67.0,19.0,28.0,21.0,1.0,,1.0583333333333333,3.25,18.541666666666668,23.208333333333332,10.5,17.166666666666668,12.375,1.0
1324,2013-09-07,,1.7,7.0,36.0,46.0,14.0,22.0,16.0,1.0,,1.0791666666666668,2.5217391304347827,20.52173913043478,23.652173913043477,9.041666666666666,15.791666666666666,11.291666666666666,1.0
1325,2013-09-08,,1.0,10.0,41.0,49.0,14.0,25.0,16.0,1.0,,1.0,3.375,21.166666666666668,25.708333333333332,9.208333333333334,17.833333333333332,11.833333333333334,1.0
1326,2013-09-09,,1.0,37.0,38.0,77.0,12.0,21.0,15.0,1.0,,1.0,5.666666666666667,20.125,28.25,7.333333333333333,13.833333333333334,9.291666666666666,1.0
1327,2013-09-10,,2.7,14.0,36.0,57.0,11.0,19.0,13.0,1.0,,1.1125,3.5,15.666666666666666,20.75,5.833333333333333,11.833333333333334,7.291666666666667,1.0
1328,2013-09-11,,2.1,4.0,21.0,22.0,10.0,17.0,12.0,1.0,,1.1375000000000002,1.826086956521739,7.6521739130434785,9.782608695652174,3.0833333333333335,10.083333333333334,4.666666666666667,1.0
1329,2013-09-12,,1.5,18.0,52.0,71.0,6.0,25.0,8.0,1.0,,1.1045454545454545,3.9545454545454546,17.727272727272727,22.90909090909091,2.875,11.625,4.458333333333333,1.0
1330,2013-09-13,,3.6,29.0,52.0,96.0,6.0,22.0,8.0,1.0,,1.9173913043478261,5.304347826086956,22.391304347826086,29.82608695652174,4.769230769230769,13.0,6.384615384615385,1.0
1331,2013-09-14,,2.8,9.0,39.0,43.0,,,,1.0,,2.170833333333333,2.5652173913043477,13.608695652173912,16.91304347826087,,,,1.0
1332,2013-09-15,,3.0,3.0,38.0,40.0,,,,1.0,,2.258333333333333,1.5416666666666667,7.833333333333333,9.666666666666666,,,,1.0
1333,2013-09-16,,2.9,4.0,45.0,47.0,9.0,18.0,12.0,1.0,,1.9166666666666667,1.8333333333333333,13.916666666666666,16.25,3.3333333333333335,12.866666666666667,5.4,1.0
1334,2013-09-17,,2.9,3.0,39.0,42.0,4.0,24.0,9.0,1.0,,1.979166666666667,1.875,10.5,12.666666666666666,1.4583333333333333,13.166666666666666,3.2083333333333335,1.0
1335,2013-09-18,,3.2,22.0,44.0,76.0,4.0,25.0,6.0,1.0,,2.275,4.173913043478261,15.521739130434783,21.26086956521739,1.875,13.541666666666666,3.5833333333333335,1.0
1336,2013-09-19,,3.7,51.0,40.0,112.0,5.0,51.0,10.0,1.0,,1.991666666666667,6.541666666666667,14.166666666666666,23.541666666666668,1.9583333333333333,19.625,4.208333333333333,1.0
1337,2013-09-20,,2.1,25.0,53.0,83.0,7.0,29.0,10.0,1.0,,1.4499999999999995,5.791666666666667,23.75,32.166666666666664,3.25,17.208333333333332,5.541666666666667,1.0
1338,2013-09-21,,2.1,17.0,37.0,60.0,8.0,32.0,11.0,1.0,,1.4500000000000002,3.5833333333333335,20.0,24.958333333333332,4.458333333333333,15.208333333333334,6.5,1.0
1339,2013-09-22,,1.6,13.0,48.0,60.0,10.0,21.0,12.0,1.0,,1.1083333333333332,3.1739130434782608,20.695652173913043,24.565217391304348,6.0,13.458333333333334,7.875,1.0
1340,2013-09-23,,7.2,9.0,39.0,45.0,13.0,28.0,16.0,1.0,,1.3166666666666667,2.0416666666666665,16.291666666666668,19.125,8.0,14.583333333333334,10.208333333333334,1.0
1341,2013-09-24,,1.5,13.0,50.0,68.0,14.0,50.0,17.0,1.0,,1.0291666666666666,3.625,18.416666666666668,23.166666666666668,9.708333333333334,19.25,11.958333333333334,1.0
1342,2013-09-25,,1.9,14.0,50.0,69.0,12.0,26.0,17.0,1.0,,1.0833333333333333,3.125,16.875,21.166666666666668,8.5,15.458333333333334,10.583333333333334,1.0
1343,2013-09-26,,1.4,5.0,29.0,31.0,12.0,19.0,14.0,1.0,,1.0416666666666667,2.130434782608696,15.173913043478262,17.695652173913043,8.375,13.583333333333334,9.958333333333334,1.0
1344,2013-09-27,,1.0,32.0,54.0,102.0,20.0,34.0,22.0,1.0,,1.0,5.0,24.708333333333332,31.958333333333332,12.25,21.458333333333332,14.75,1.0
1345,2013-09-28,,1.8,7.0,39.0,50.0,15.0,41.0,20.0,1.0,,1.0833333333333333,2.5833333333333335,19.958333333333332,23.458333333333332,9.75,23.083333333333332,13.083333333333334,1.0
1346,2013-09-29,,5.1,3.0,33.0,35.0,7.0,26.0,10.0,1.0,,1.2083333333333333,1.4583333333333333,12.833333333333334,14.583333333333334,1.7916666666666667,12.583333333333334,3.375,1.0
1347,2013-09-30,,1.7,8.0,36.0,47.0,7.0,33.0,10.0,1.0,,1.0791666666666666,2.782608695652174,16.652173913043477,20.130434782608695,2.0,10.708333333333334,3.5416666666666665,1.0
1348,2013-10-01,,3.2,41.0,72.0,106.0,7.0,54.0,15.0,1.0,,1.4041666666666668,9.333333333333334,30.75,44.625,3.375,20.208333333333332,6.208333333333333,1.0
1349,2013-10-02,,2.4,60.0,46.0,131.0,12.0,40.0,15.0,1.0,,1.2541666666666667,10.291666666666666,23.041666666666668,38.375,6.291666666666667,22.458333333333332,9.416666666666666,1.0
1350,2013-10-03,,1.0,4.0,20.0,23.0,13.0,30.0,15.0,1.0,,1.0,1.875,11.666666666666666,13.916666666666666,6.541666666666667,16.916666666666668,10.791666666666666,1.0
1351,2013-10-04,,1.1,14.0,37.0,57.0,12.0,55.0,29.0,1.0,,1.0083333333333335,2.7,18.2,21.4,7.666666666666667,21.791666666666668,13.458333333333334,1.0
